OBJECTID,NameInt,GlobalID,Seg_ID_Score,Seg_Bk_Score,Seg_LL_Score,Seg_Wd_Score,GridNormScore,CSScore,Pop2015,Ones,Twos,Threes,GridScrRounded
647,505,d86a227d-b1db-4226-b937-c93ef756ad2b,0,0,1,0,1.639344,0.057692,30.565408,9,1,0,1
648,159,51298e1d-f1a3-4c4a-b4b0-fbb80eb78a10,0,0,1,0,1.639344,0.057692,596.639856,28,1,0,1
649,1241,08f4739b-96e5-41b2-9208-b315572184a1,3,12,16,2,27.868852,0.980769,7045.379709,5,14,3,1
650,356,0518f998-780c-44f8-a716-87afa4c2dfa6,1,6,1,2,14.754098,0.519231,4537.861805,13,8,1,1
651,506,45a7b09e-4484-48c6-a8b8-fd9e031e167c,0,10,2,7,26.229508,0.923077,6275.268448,9,16,0,1
652,1601,b03bfe66-e641-4f88-a38c-e3a328427c58,2,14,0,0,22.95082,0.807692,4935.94993,20,12,2,3
653,1242,5584a478-c08d-4acb-87cc-b7c5460bb625,1,16,22,7,37.704918,1.326923,4040.257485,5,20,3,3
654,201,32708ab0-1ea2-4028-9e85-7cfdf8bd28ea,2,6,7,0,19.672131,0.692308,6868.607918,5,10,2,1
655,627,506a5dd4-d05a-488f-8a07-793680a5a163,0,1,0,0,1.639344,0.057692,2280.254711,59,1,0,1
656,357,257cc67b-3ff9-4056-b7a5-dbe956e7b661,1,11,4,5,21.311475,0.75,5704.660482,15,11,2,1
657,507,f7a4f7d7-a799-441a-80db-6ce2b80da23a,1,9,4,6,21.311475,0.75,6323.369567,9,12,1,1
658,1602,b8683f19-dbcd-4030-aad6-fcec91209d99,1,15,4,0,26.229508,0.923077,7744.039679,43,15,1,3
659,358,aa61b25a-52d0-4a5f-a3fa-cbfca28c04c2,0,0,0,0,0,0,900.502227,,,0,1
660,508,e5725e58-d185-4e7c-b9d1-5956a9833c01,0,2,0,2,6.557377,0.230769,2278.055382,30,4,0,1
661,1243,2afc2663-0b7d-4d95-8be3-9d5bc7506ebd,7,12,12,11,49.180328,1.730769,5748.094909,31,23,7,3
662,1603,ad477fac-0eb8-4948-a139-82891b3c3db6,0,0,0,0,0,0,14.325297,,,0,1
663,359,79f6962e-54e4-4ae0-bb2e-a645e5f15f85,1,1,1,0,1.639344,0.057692,402.459006,,,1,1
664,509,2af64dc0-b21e-4efe-9c37-857521e616d1,1,4,2,0,9.836066,0.346154,3629.014169,43,5,1,1
665,1605,bdb65b0a-bf31-4d14-b046-76a4b2086d9b,0,8,1,10,26.229508,0.923077,3884.344666,22,16,0,1
666,361,13fda731-c249-4ccf-a5fb-72374902624c,1,11,16,0,34.42623,1.211538,4578.060545,6,20,1,2
667,2021,a13e955b-d1cb-4dcf-9f7b-5f3e77daa1c0,0,4,0,0,6.557377,0.230769,2758.271457,16,4,0,1
668,1606,67c2504b-2f49-40c6-b1c5-fef8b167221c,2,5,0,1,9.836066,0.346154,9748.813422,41,4,2,1
669,511,edb80aac-0e2b-418b-87ce-865cbae0d7ff,2,7,2,0,14.754098,0.519231,3896.25643,27,7,2,1
670,1608,0376aea2-af81-4ec0-97c3-ef670a54dc2f,1,7,0,3,14.754098,0.519231,1101.749649,33,8,1,1
671,512,ce9fd6b6-e1ff-4087-a708-aaa06001b182,0,1,0,0,1.639344,0.057692,1274.340515,15,1,0,1
672,1611,b6df6f95-091e-447e-873f-688ebbbb483d,0,11,1,0,19.672131,0.692308,3135.247979,9,12,0,1
673,513,14e570ca-bc46-4206-a172-445ada6b5b8d,3,17,28,5,47.540984,1.673077,3515.76266,10,26,3,3
674,1612,b46ea455-55c6-4c85-a1c2-719aa73a8f46,0,24,4,3,47.540984,1.673077,5774.436728,38,29,0,3
675,514,9ff7e0ab-4fd1-489b-8cef-fd27314ef82f,2,16,5,1,29.508197,1.038462,6227.788429,40,16,2,3
676,1613,4feb2a93-e4bb-49a7-80dd-269f22b4c7d1,0,2,0,1,4.918033,0.173077,4874.255056,9,3,0,1
677,515,fa425dc3-3dd8-45fc-876d-a89da9e4d197,2,8,2,3,19.672131,0.692308,4443.376741,24,10,2,1
678,1614,e62c5001-36ec-4549-b486-d05c935c2988,0,0,0,0,0,0,611.83076,,,0,1
679,628,af7548da-11e2-4e93-837f-2d5333ff5f89,0,1,0,0,1.639344,0.057692,4908.171692,33,1,0,1
680,1615,00bab58f-5e6c-4439-81b5-8630dd99e5dd,0,2,0,0,3.278689,0.115385,1157.925596,6,2,0,1
681,1617,f0b8db10-4fe4-45ab-9e77-925c2764f3e7,0,7,0,0,11.47541,0.403846,3445.25642,40,7,0,1
682,1245,ba0db517-eba7-4992-bfef-ce149e2914d6,3,20,16,23,47.540984,1.673077,8418.263797,9,26,3,3
683,1618,016c2068-6ad0-4f70-829b-44c49ecb3c43,0,5,0,0,8.196721,0.288462,2508.070301,41,5,0,1
684,2022,e9ca4568-21ba-4833-a4c6-f507235a18b5,2,6,1,0,9.836066,0.346154,8482.486695,4,4,2,1
685,1619,be8a0297-036b-426d-8eb7-b833d716acba,0,2,0,0,3.278689,0.115385,2315.048594,52,2,0,1
686,1248,972b533f-46e0-408a-929c-ad1a4ac1b929,3,15,14,3,29.508197,1.038462,3812.354333,10,15,3,3
687,161,98bd99c3-4cde-4505-bdc8-d86d348f9d8c,0,1,0,0,1.639344,0.057692,41.030544,3,1,0,1
688,629,b73a4cf7-76ad-4315-a201-8c33a971a8cd,0,0,0,0,0,0,1841.151803,,,0,1
689,2023,6cba2fcc-0a5e-4eed-80c5-a32448571dcd,0,5,0,0,8.196721,0.288462,8092.939565,4,5,0,1
690,1621,fbf75746-30fe-4feb-bafe-8fbca2b521a9,1,9,1,0,16.393443,0.576923,4807.638842,11,9,1,1
691,1249,42b69eb9-c6a4-42ce-9506-dd5b2e473a62,3,14,23,11,47.540984,1.673077,5177.039823,18,26,3,3
692,516,04d87412-1601-4531-985d-a969e964ff72,2,11,6,4,26.229508,0.923077,4113.837378,7,14,2,1
693,1622,5d1ba694-2b68-4c60-a0d0-4849251cfbbe,3,10,2,0,19.672131,0.692308,5464.004379,29,9,3,1
694,517,eed528e7-5381-40ed-9cae-4aa603f97a71,2,16,24,1,49.180328,1.730769,4034.107596,13,27,3,3
695,1623,42dc1156-2d96-4511-85fe-e5e228ed28ea,1,9,3,0,16.393443,0.576923,3921.031347,21,9,1,1
696,631,67b4f304-5384-4923-9d2b-bb62e0e44009,0,0,0,0,0,0,1698.969966,,,0,1
697,2024,36eea297-60d3-45b8-8816-c5cd5e5ef7d4,0,2,0,0,3.278689,0.115385,4271.574272,7,2,0,1
698,124,d4498201-a906-469a-9295-baf83c682016,0,0,3,0,4.918033,0.173077,68.016147,6,3,0,1
699,518,d96f51f5-3824-41c1-97f7-b45d653ad36c,2,7,0,2,14.754098,0.519231,4004.976015,45,7,2,1
700,162,2a8f893b-a47a-45fa-97b2-7764016b055d,0,1,3,1,6.557377,0.230769,224.506121,8,4,0,1
701,519,acd62d9b-70c5-41d6-b728-6541e808dbee,9,32,41,3,70.491803,2.480769,2851.359206,7,34,9,3
702,1633,13522839-a9d0-463f-a87d-93ea7c652245,0,12,1,0,19.672131,0.692308,3540.353424,19,12,0,1
703,521,c547af36-e13b-4549-9c69-23a04b4a5fc4,0,7,7,0,19.672131,0.692308,5354.345568,29,12,0,1
704,1634,95ee029f-82ae-4995-b95b-ebdaa15ddff5,0,0,0,0,0,0,78.504975,,,0,1
705,1635,a5012f63-c556-458f-8e51-fb1f12c0f635,0,1,0,3,4.918033,0.173077,128.453498,4,3,0,1
706,2025,5002fb4e-e330-441d-8a36-73fafd1f762a,0,3,0,0,4.918033,0.173077,5085.401224,2,3,0,1
707,1636,8fd089aa-feb3-4f9c-9b74-6b2279d7f835,0,1,0,8,14.754098,0.519231,663.447986,21,9,0,1
708,632,041a6d8d-6049-4d4b-8005-252a02098c46,0,1,1,0,3.278689,0.115385,4325.808875,133,2,0,1
709,1637,caeb1947-4748-4228-b99c-fb51bf546982,0,13,0,0,21.311475,0.75,4808.790163,38,13,0,1
710,1638,4e957255-e588-4dd2-85c5-50648e33e717,0,6,0,0,9.836066,0.346154,4944.811972,26,6,0,1
711,1251,d6f77830-70a9-40f3-90b9-742371a6914d,5,16,25,4,47.540984,1.673077,4717.725069,15,24,5,3
712,1639,f6266384-c96f-4f2f-a6f8-6313f27b182a,0,2,0,0,3.278689,0.115385,743.389845,8,2,0,1
713,163,534fbdd7-651a-452a-b2de-a6f5493d4d8f,0,0,0,0,0,0,456.518041,,,0,1
714,1641,321d7ebd-265e-4620-9963-ad37fe86d6f4,0,13,2,0,22.95082,0.807692,4755.980159,14,14,0,1
715,1642,b9e22287-27d4-4a42-ae5e-f9e1ceb770d9,0,8,0,0,13.114754,0.461538,3471.079121,11,8,0,1
716,2026,232bc26e-dc3f-4f09-ad36-e6d76e16f986,0,6,0,0,9.836066,0.346154,7532.499466,2,6,0,1
717,1643,d0ad3b00-f19b-4b83-834b-d3c0049de4e0,0,5,0,0,8.196721,0.288462,4312.923192,7,5,0,1
718,635,0b51d58a-bb91-4d19-b295-6786d9381afb,0,1,0,0,1.639344,0.057692,1697.86366,22,1,0,1
719,1252,98d24a14-0586-44f5-965d-0c6290a5f782,1,13,21,4,39.344262,1.384615,3179.164142,7,23,1,2
720,1645,2b3c726f-43cd-45c7-96f4-575b8bf2c5a2,1,6,0,0,11.47541,0.403846,2769.104536,10,6,1,1
721,2027,cd229a0e-9bec-4ef4-8116-3a9200f84b30,0,7,0,0,11.47541,0.403846,5814.268386,7,7,0,1
722,636,e00346dd-5063-44b8-aaa2-952a1b92142b,1,8,1,0,14.754098,0.519231,6313.624129,12,8,1,1
723,2029,85d62b36-4cd6-42e0-9838-f7b2d05ccbf5,1,6,5,1,16.393443,0.576923,5008.521194,5,9,1,1
724,1253,b54c8af5-e84e-46cc-bdee-9da4127c7230,0,6,3,1,11.47541,0.403846,3803.112607,42,7,0,1
725,637,a288bcf2-c01b-4f6e-b984-46a74e7de849,1,1,0,0,3.278689,0.115385,821.93863,14,1,1,1
726,202,90894232-2c1f-4203-917a-a3784f7ebf9c,0,2,0,0,3.278689,0.115385,4969.54705,6,2,0,1
727,1255,c04011e3-b402-4067-a143-f794d0799d52,1,8,0,0,14.754098,0.519231,4567.327029,21,8,1,1
728,2031,edc59692-ddd7-47aa-8d47-10bd137d0147,0,6,3,0,11.47541,0.403846,4444.297337,7,7,0,1
729,638,f38dbb64-3a5a-42cb-99ca-5cf46e1488b6,0,5,0,0,8.196721,0.288462,5511.303279,11,5,0,1
730,1256,54c9f1f4-d009-439a-953e-c1e5d59c2127,4,9,28,30,67.213115,2.365385,4082.095944,17,35,6,3
731,639,25cf1d48-548f-4407-af97-10d5bfff2cd1,0,6,0,0,9.836066,0.346154,6814.490524,3,6,0,1
732,2033,81acef56-6c35-4c81-a72b-5712ecc3940d,0,3,1,0,6.557377,0.230769,5397.269534,8,4,0,1
733,1257,b7d5b449-805d-40fc-a9a3-8be2e343b550,4,9,17,14,44.262295,1.557692,3361.769649,16,23,4,2
734,642,a23385a3-4786-4ec2-b2c5-e378bf690841,0,6,0,0,9.836066,0.346154,2744.276216,11,6,0,1
735,2034,f2c9d626-bd7c-4105-bf0e-869a74db419e,0,5,0,0,8.196721,0.288462,3527.778377,2,5,0,1
736,1258,c998a17f-3afe-486f-a116-374c40e775af,5,21,21,11,55.737705,1.961538,5426.256611,24,29,5,3
737,643,c733573f-41ef-4ffa-ae7c-7d2d190fb352,0,8,0,0,13.114754,0.461538,7281.477475,14,8,0,1
738,2035,99fb4ff7-326c-448a-ac9a-f58fba0aad88,0,0,0,0,0,0,3967.297908,,,0,1
739,644,5661ca1c-1179-4b00-bc89-51de565d5a83,0,8,1,0,13.114754,0.461538,5975.691386,7,8,0,1
740,1259,df3bb01d-4eae-442f-8aeb-566030176d9a,9,28,21,20,75.409836,2.653846,6321.297651,41,37,9,3
741,2036,861226a6-c541-45ce-a2b5-71ffc02e0d58,0,4,0,0,6.557377,0.230769,3631.318927,6,4,0,1
742,645,5f5b2bc9-e6a7-40de-8fbb-68c925424d0d,0,4,3,0,11.47541,0.403846,6558.240092,34,7,0,1
743,1263,d0baa149-71bc-472e-99c0-4d09ef6e3f4e,0,3,0,0,4.918033,0.173077,4671.719515,14,3,0,1
744,2038,f1c1473e-73be-4fee-a845-97bb36bb9fac,0,1,0,0,1.639344,0.057692,2554.694833,4,1,0,1
745,646,1fab06dd-8f7b-4887-9fed-09554457247b,0,3,0,0,4.918033,0.173077,3336.096238,30,3,0,1
746,1265,04237398-08bc-4728-9b6f-d8c5807b003e,0,10,0,1,18.032787,0.634615,5728.537912,38,11,0,1
747,2039,d0169a86-fc74-4826-89aa-9b7e00ab2353,1,5,7,1,14.754098,0.519231,4080.013355,3,8,1,1
748,647,f130be5c-26f7-4a83-bd17-a1e256bbde60,1,5,0,0,9.836066,0.346154,2634.871086,15,5,1,1
749,203,dd1c860f-5236-4959-8fed-34661f31f298,0,3,0,0,4.918033,0.173077,3529.832354,3,3,0,1
750,648,ffbf6d0a-8b2d-438d-9793-f2c832b67282,1,6,1,0,9.836066,0.346154,4245.385975,4,5,1,1
751,1266,74475420-d6be-4413-a716-8ecbfbdac2bb,3,13,23,14,50.819672,1.788462,5459.702659,11,28,3,2
752,2041,26c8273f-1459-47d5-a341-2603f3bfe5d3,0,5,1,0,9.836066,0.346154,3113.259307,5,6,0,1
753,649,ec912168-d8d8-4944-ad80-cef1a0513780,0,5,1,0,9.836066,0.346154,4560.766454,2,6,0,1
754,2042,e33bb927-fe0c-4eae-84be-ff42f74e2d5b,0,6,0,0,9.836066,0.346154,5223.497363,4,6,0,1
755,1267,780aea6f-366a-417c-968d-34b5972c4a84,4,13,22,9,45.901639,1.615385,4740.219763,6,24,4,2
756,656,f8a8dcd5-f8b9-4a44-8c28-756795c3e628,0,12,0,1,19.672131,0.692308,3821.477704,10,12,0,1
757,2044,7da961a3-3ccd-4d8c-9c7e-310e3394e27b,0,4,0,0,6.557377,0.230769,4612.478118,4,4,0,1
758,1268,40b60a9d-1df5-4e6f-aede-e3df75d9f419,3,22,27,23,59.016393,2.076923,6439.6827,3,32,4,3
759,657,fcc34298-7b22-4630-ada6-4b459817c275,1,3,0,0,4.918033,0.173077,3875.439737,9,2,1,1
760,2045,e64d4916-2409-4d2a-8d91-c48c09ecaab4,0,3,0,0,4.918033,0.173077,3114.990847,6,3,0,1
761,659,594fb417-e67f-4b8a-8b7e-074e5f62b155,0,2,2,0,4.918033,0.173077,3926.654507,9,3,0,1
762,1269,db8bdf98-bf90-4d66-a2f9-966fd42fa657,3,31,63,75,178.688525,6.288462,7978.767513,13,103,6,3
763,2046,88ad14b1-7b9e-4532-be2e-9ed7d27e3016,0,5,0,0,8.196721,0.288462,4366.768544,7,5,0,1
764,665,d798ec63-f202-4b5e-a0a3-c57f19a1a42e,0,4,0,0,6.557377,0.230769,3897.786361,24,4,0,1
765,1273,834af19e-e060-4988-b355-d93c640df699,1,10,1,4,21.311475,0.75,4033.90453,51,12,1,1
766,2049,f375fe60-580f-4cf5-a613-f7fa36d27356,0,3,5,1,8.196721,0.288462,4286.486894,1,5,0,1
767,666,c71d8758-b54a-4c11-8b01-118ab61ed99e,0,8,1,0,14.754098,0.519231,6788.616068,23,9,0,1
768,127,a04a6fa9-88eb-4d4a-8e10-de4a3305fb32,0,0,1,0,1.639344,0.057692,646.127182,4,1,0,1
769,204,0f8c9e06-4d31-4a8c-b36e-fe979f746959,2,7,4,0,14.754098,0.519231,7775.935125,30,7,2,1
770,667,1f1d28b4-e7bd-40f8-aa46-33515a19e3d0,1,5,0,0,8.196721,0.288462,5129.13787,6,4,1,1
771,2053,2b1c45ba-9364-49a5-9f3f-02d300c18462,1,4,1,0,6.557377,0.230769,1937.556722,6,3,1,1
772,1283,8c7b35a0-0692-4fb1-be14-ae5ef3bfcb31,2,9,0,3,18.032787,0.634615,4083.541704,46,9,2,1
773,668,19232b1d-6b9e-495e-a4ac-fb1d699ba7a0,2,6,0,0,13.114754,0.461538,5406.219024,3,6,2,1
774,2054,7aa3db87-4537-4e87-888e-49e619f528d6,0,3,0,0,4.918033,0.173077,2005.477034,6,3,0,1
775,128,ef569db6-4850-4b3f-b8e9-1f5319702678,0,0,3,0,4.918033,0.173077,217.733172,8,3,0,1
776,1293,cf2ccfba-00df-4b1a-a0f9-73ac3e93aaaa,0,1,0,0,1.639344,0.057692,695.619695,18,1,0,1
777,669,09b5f6ba-1dfe-43c5-adc7-ec2f2bc7accd,1,10,3,0,21.311475,0.75,4970.284795,3,12,1,1
778,2055,2a11ba2e-8bb2-470e-bf76-eadebd4cff34,0,4,0,0,6.557377,0.230769,4062.537449,4,4,0,1
779,129,1e820484-b1e1-48fc-bea9-735be29e5f6c,0,0,0,0,0,0,372.657447,,,0,1
780,676,577b3414-f273-43e9-81b3-df23e3f12b21,0,4,0,0,6.557377,0.230769,3178.510357,16,4,0,1
781,2056,f620dfec-61f5-4be5-8667-a194cf9f9c65,0,5,0,0,8.196721,0.288462,3205.626604,4,5,0,1
782,1303,7310b8c1-b087-43f9-81df-3b1f81bf870e,3,6,16,3,32.786885,1.153846,424.653683,33,17,3,2
783,677,8cb533c5-f6c9-494c-85ab-0f573f45a209,0,5,1,0,9.836066,0.346154,3790.907465,10,6,0,1
784,2058,82a6f465-5595-472a-b021-4b3d92204500,1,5,5,2,11.47541,0.403846,5422.724829,3,6,1,1
785,1307,bf658109-db70-43c4-8559-6a1d0782da6f,0,1,9,2,14.754098,0.519231,1285.94499,20,9,0,1
786,678,c094430d-745a-4dbb-8bc1-8548f2a395df,1,6,1,0,11.47541,0.403846,5624.733025,14,6,1,1
787,1309,a4822aed-ab75-4ce8-bf77-1fe1f5848e91,7,13,29,10,62.295082,2.192308,302.236401,59,31,7,3
788,205,f95f95e1-1dfa-4904-91d3-8e6ece17c013,1,6,0,2,14.754098,0.519231,6302.872472,30,8,1,1
789,679,547305ae-2d72-4cd2-996d-4670cfbb4b57,0,5,5,0,13.114754,0.461538,2523.409113,6,8,0,1
790,1311,47d1240b-ef93-4c66-916d-aa91f6dcaf6d,1,0,1,0,1.639344,0.057692,118.269355,,,1,1
791,701,1b514553-3535-42b7-8775-fc6126dd21e8,0,7,3,0,16.393443,0.576923,6286.558379,44,10,0,1
792,2062,af0a915f-7f3e-4b64-810e-add62ec4f7ad,1,6,0,0,9.836066,0.346154,2701.430046,7,5,1,1
793,1313,d2f9f382-a311-4fcd-9d5d-a0f3e5dd3e88,8,6,20,4,45.901639,1.615385,2659.26076,35,20,8,3
794,702,bdf0f775-4e7c-40d2-a5fe-ea8a0f755acc,0,5,11,0,26.229508,0.923077,4074.142715,26,16,0,1
795,1317,23c3fbc9-00ad-41b5-b3c0-1c85a465dffc,4,2,20,9,36.065574,1.269231,1122.240272,32,18,4,2
796,2063,4f8360d9-4c83-4145-b2b1-df0437028460,0,4,0,0,6.557377,0.230769,2011.093009,5,4,0,1
797,705,f4569f9b-701d-45bb-b67e-62d35aaf86f7,0,7,5,0,14.754098,0.519231,1975.122524,12,9,0,1
798,706,e56c7170-afbe-44ec-8c1d-b65ed3329684,0,2,1,0,4.918033,0.173077,3185.482755,39,3,0,1
799,131,fe02425d-b138-405a-8b36-90c391c9c8f3,0,0,1,0,1.639344,0.057692,437.583158,3,1,0,1
800,2064,0db2e592-b9e9-4db4-b1c0-0d0282de2dac,0,2,0,0,3.278689,0.115385,1949.158804,4,2,0,1
801,2069,423939d7-b1ec-4a28-9b34-59c39b00e421,0,7,9,4,18.032787,0.634615,5513.574999,5,11,0,1
802,1321,6ee94916-b985-4c0e-b2d5-fa7febc02073,2,7,16,0,27.868852,0.980769,2655.650835,6,15,2,1
803,711,296f6ff3-fe7b-4327-a482-c6f7ac2702c0,1,2,2,0,8.196721,0.288462,2277.489985,31,4,1,1
804,713,198047bf-f721-4c78-bf8a-d7901801b888,2,11,8,0,26.229508,0.923077,3226.732082,4,14,2,1
805,2071,cf9853e6-7dc0-4f6c-9831-8ca1355ea09b,0,4,2,0,9.836066,0.346154,4979.983351,1,6,0,1
806,1322,67171cf7-7305-40e1-94a2-21c1127a942b,0,3,2,0,8.196721,0.288462,3926.686934,13,5,0,1
807,714,31ae7076-29c2-4438-a442-6adc3fa32767,0,2,0,0,3.278689,0.115385,1046.917772,8,2,0,1
808,2073,0fc8c566-38b4-4508-93ac-781b01f4cb1d,0,4,2,1,9.836066,0.346154,1379.992276,2,6,0,1
809,1323,1780f422-4f10-4562-a90c-aa17d1abbde3,7,10,12,5,32.786885,1.153846,5549.442139,14,13,7,3
810,715,9c74f08c-7f9c-4c8d-9793-b51716ec6014,2,1,2,0,4.918033,0.173077,930.225719,9,1,2,1
811,164,c5547530-217d-4136-9e8b-35ddb02b0704,0,0,4,0,6.557377,0.230769,702.196105,2,4,0,1
812,1324,6dcd3742-5279-4ab0-b216-1d243b353bb2,1,3,6,2,13.114754,0.461538,2988.896021,10,7,1,1
813,2074,8d9b7e02-ed60-4489-a52a-7a120d1383b4,0,4,0,0,6.557377,0.230769,3564.578521,14,4,0,1
814,717,91659edf-680a-4ca9-abce-3c37cf10f436,0,3,1,0,6.557377,0.230769,1685.40063,12,4,0,1
815,1651,28ca931e-0210-4d48-8582-6135b755405b,1,10,0,0,16.393443,0.576923,5151.959181,27,9,1,1
816,2076,6d98a35c-ba4c-493a-a608-94be49a896cc,1,7,5,1,16.393443,0.576923,3013.152562,18,9,1,1
817,719,e21551d4-760e-45a7-9831-4263e1842103,1,1,0,0,3.278689,0.115385,2491.256084,13,1,1,1
818,1325,3ed6f528-a5ff-4a5e-884a-c17c6bb3767a,2,5,3,1,14.754098,0.519231,2792.486246,20,7,2,1
819,2079,ca346b98-05dc-45d2-b7b3-a566536024dc,4,11,6,0,22.95082,0.807692,3727.669194,8,10,4,1
820,1653,435e10c3-b015-4096-8bd6-0aee678e9817,1,15,0,1,24.590164,0.865385,6188.499292,18,14,1,3
821,1654,f6e254c4-5885-475a-909a-e86666c068a8,0,8,2,2,13.114754,0.461538,3830.652509,4,7,1,1
822,1326,2c04ca16-6b92-4fee-8363-8282170beeae,5,2,3,1,11.47541,0.403846,1242.908718,8,2,5,3
823,721,a6ffc1c8-278d-4346-93b6-9a3d33f12561,0,3,0,0,4.918033,0.173077,7020.059195,65,3,0,1
824,2081,780f9913-847d-456a-a016-08112a38b7d2,0,6,2,0,11.47541,0.403846,3554.7867,2,7,0,1
825,1327,8d82282d-c121-4821-ab57-4da595e5086f,5,4,8,4,21.311475,0.75,1803.152445,9,8,5,3
826,1655,e7854e81-d9b5-4a70-9f83-68ae7fb0ddbd,0,5,0,4,13.114754,0.461538,2098.454584,34,8,0,1
827,132,fc29d7e1-cc83-443d-a68b-8a4cfd98f65e,0,0,0,0,0,0,2216.706804,,,0,1
828,2083,ee43ab19-f9ea-4005-8a4b-3e13827f5385,0,1,1,0,3.278689,0.115385,1185.272685,2,2,0,1
829,722,c436017b-a6ed-465e-be9a-332a221f2e2c,1,3,1,0,8.196721,0.288462,2400.072198,46,4,1,1
830,1656,7e8431ae-8cc8-4383-8a3c-9f88ffbeade4,1,3,0,0,6.557377,0.230769,5894.254852,72,3,1,1
831,1331,877ee64e-5c18-45d0-a494-4897e05fda75,5,11,18,1,40.983607,1.442308,3062.128895,3,20,5,3
832,2088,cbb25a13-dc6d-46e5-b837-5b03a299fc4d,1,5,4,0,13.114754,0.461538,3495.847696,17,7,1,1
833,723,b8041233-88c3-420c-a177-dfbf3cfc0794,0,2,1,0,4.918033,0.173077,2745.062958,49,3,0,1
834,1657,8dc15906-640d-4fe2-94ab-0dfb9b9c6924,3,8,3,2,16.393443,0.576923,5675.044907,25,6,4,1
835,724,ddbe25ef-3f3a-4837-a93d-226949405e69,0,0,0,0,0,0,645.656803,,,0,1
836,2091,cdf45c47-0214-4040-819d-60ce51e55593,0,6,4,1,11.47541,0.403846,1421.575264,6,7,0,1
837,1333,5aca15df-eb5e-43c6-bb2e-fb1f56b81cad,9,20,18,1,47.540984,1.673077,6852.340298,22,20,9,3
838,1658,47c69691-4f40-431d-8d67-ac3890889a0c,0,5,0,0,8.196721,0.288462,4105.983511,21,5,0,1
839,2093,bcc14593-ae9e-4953-8c57-81a96dce9554,0,2,0,0,3.278689,0.115385,1578.193611,9,2,0,1
840,2097,7001f218-baaf-4f98-bae5-0c4be8c24cd3,0,1,2,0,4.918033,0.173077,1550.743701,11,3,0,1
841,133,f44e5791-04fa-49df-803b-a914e389e868,0,0,2,0,3.278689,0.115385,209.172305,2,2,0,1
842,725,dc1a1594-2a9e-469e-8e10-40799e5d5ab8,0,2,1,0,3.278689,0.115385,870.602975,17,2,0,1
843,1659,51cbc251-4f28-4c56-b98a-98a7ddf95f5c,0,3,0,0,4.918033,0.173077,2872.656007,40,3,0,1
844,1341,ca30877e-f7b0-45fc-8aa6-a802293f6598,2,1,10,0,16.393443,0.576923,1005.604555,13,8,2,1
845,726,61dd0b48-e7d1-42a6-8403-e733e76d2cb1,0,1,4,0,8.196721,0.288462,1240.020821,14,5,0,1
846,165,9b6def53-f49b-4d0f-8474-faae6bc9abcd,0,1,1,0,3.278689,0.115385,16.245612,1,2,0,1
847,2099,17018bdc-ea28-410d-96f2-08f505ade2e9,1,3,2,0,8.196721,0.288462,1600.96305,8,4,1,1
848,727,a251d09d-86df-4a66-91ff-c4a21c582e1a,0,3,2,0,6.557377,0.230769,2720.514469,19,4,0,1
849,1661,271edc9b-b7da-414b-9325-76c78402ac0f,1,2,2,0,4.918033,0.173077,609.410071,9,2,1,1
850,2101,bf4d741b-9f1d-45f0-9508-1ea520a2b7e1,0,1,0,0,1.639344,0.057692,486.925393,21,1,0,1
851,2102,7b2f90a0-daf4-4653-b6ef-e1457dacbf73,0,2,0,0,3.278689,0.115385,1922.948386,53,2,0,1
852,1342,035f0e34-3a8f-491a-872c-d01f56b02ad9,1,5,4,1,13.114754,0.461538,4958.382591,9,7,1,1
853,729,34f04e0c-df1f-4860-8a6f-5c5519925fbd,0,1,0,0,1.639344,0.057692,1369.365995,27,1,0,1
854,1663,c94f51e1-63c0-4126-88c9-874b1f81245c,3,17,9,0,36.065574,1.269231,4779.668513,19,19,3,3
855,1343,0e5d5920-3ad8-4455-a917-25d697e20dc0,1,10,4,0,21.311475,0.75,5560.166556,12,12,1,1
856,2103,e239ff06-2595-44fb-b157-38593287cc6a,0,11,3,1,19.672131,0.692308,3568.9813,56,12,0,1
857,732,52442f11-7fad-4ffe-bbe2-c2bc5ca54f80,0,1,1,0,3.278689,0.115385,2707.611449,18,2,0,1
858,1664,fc5c9667-1458-444e-9b9f-038f8fff71c9,4,6,6,9,18.032787,0.634615,481.448657,4,7,4,1
859,2104,958aad01-c73c-405b-8829-5824831296f6,1,3,5,1,9.836066,0.346154,1810.166406,3,5,1,1
860,733,4a9bf6d7-fcda-4c44-848d-721eecb2e380,0,2,0,0,3.278689,0.115385,722.613174,0,2,0,1
861,1344,076c6cf3-798f-4545-bc73-0cbcdf1064b5,0,10,3,1,16.393443,0.576923,3233.164209,10,10,0,1
862,1665,26516ad0-21da-4f38-afff-a8e86cbbfcac,1,4,1,4,11.47541,0.403846,922.703481,16,6,1,1
863,2105,f2ef9508-7dde-4c0e-9a24-74f3903ad383,0,8,9,1,22.95082,0.807692,4221.188651,14,14,0,1
864,734,6c44f6a7-8ce5-47b4-9804-12b71a8f3290,0,0,0,0,0,0,8432.623606,,,0,1
865,1345,8889854e-277d-49b8-a046-dae98b3647fd,3,7,8,3,26.229508,0.923077,3619.350666,20,13,3,1
866,735,1f697f9a-cf0f-4876-9ff2-81daa6592b47,0,0,0,0,0,0,3094.482035,,,0,1
